ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm,ratio_PAY_AMT1_to_BILL_AMT2,ratio_PAY_AMT2_to_BILL_AMT3,ratio_PAY_AMT3_to_BILL_AMT4,ratio_PAY_AMT4_to_BILL_AMT5,ratio_PAY_AMT5_to_BILL_AMT6,ratio_BILL_LIMIT1,ratio_BILL_LIMIT2,ratio_BILL_LIMIT3,ratio_BILL_LIMIT4,ratio_BILL_LIMIT5,ratio_BILL_LIMIT6
23141,310000,2,2,1,39,-2,-2,-2,-2,-2,-2,360,360,360,360,360,360,360,360,360,360,360,360,0,100.0,100.0,100.0,100.0,100.0,0.11612903225806451,0.11612903225806451,0.11612903225806451,0.11612903225806451,0.11612903225806451,0.11612903225806451
23143,50000,2,2,2,37,0,-1,-1,2,0,0,16090,38710,43085,42093,44393,45682,38710,5000,0,3000,2000,5000,0,100.0,11.604966925844261,0.0,6.757822179172392,4.378092027494418,32.18,77.42,86.17,84.186,88.786,91.364
23144,100000,2,2,1,32,0,0,0,0,0,0,98908,60868,60652,58338,56849,45744,2749,4800,2000,2000,2000,2000,0,4.516330419925084,7.914001187100178,3.428297164798245,3.5180917870147232,4.372158097236796,98.908,60.868,60.651999999999994,58.338,56.849000000000004,45.744
23145,280000,2,2,1,44,-1,-1,-1,-1,-1,-1,9713,264,252,2632,5410,5834,264,252,2656,5410,5834,0,0,100.0,100.0,100.91185410334347,100.0,100.0,3.4689285714285716,0.09428571428571428,0.09,0.9400000000000001,1.9321428571428574,2.0835714285714286
23146,210000,2,2,1,37,-2,-2,-2,-2,-2,-2,2978,1798,379,768,2308,1026,1798,379,768,2308,1026,1208,0,100.0,100.0,100.0,100.0,100.0,1.418095238095238,0.8561904761904762,0.18047619047619048,0.3657142857142857,1.099047619047619,0.4885714285714286
23147,290000,2,3,2,47,-1,-1,-1,-1,0,0,1163,6619,0,28974,7524,0,6650,0,28974,0,0,0,0,100.46834869315606,,100.0,0.0,,0.4010344827586207,2.2824137931034483,0.0,9.991034482758621,2.5944827586206896,0.0
23148,160000,2,1,1,36,-2,-2,-2,-2,-2,-1,25386,2542,2916,4257,629,6267,2549,2916,4321,700,6267,1727,0,100.27537372147914,100.0,101.50340615456895,111.28775834658187,100.0,15.86625,1.5887499999999999,1.8225000000000002,2.660625,0.393125,3.916875
23149,100000,2,2,1,41,2,-1,0,0,0,0,155351,159591,163665,170257,57747,16998,105200,6035,9410,1000,2000,3093,1,65.91850417630067,3.687410258760272,5.526938686808766,1.7316916896115815,11.766090128250383,155.351,159.591,163.665,170.257,57.74700000000001,16.997999999999998
23150,280000,2,2,2,37,-1,-1,-1,-1,-1,-1,1876,2716,1876,1876,1876,1870,2716,1876,1876,1876,1870,10267,0,100.0,100.0,100.0,100.0,100.0,0.67,0.97,0.67,0.67,0.67,0.6678571428571428
23151,200000,2,2,1,32,-2,-2,-2,-2,-2,-2,899,-1,-1,228,1374,380,0,0,229,1380,381,3880,0,,,100.43859649122805,100.43668122270742,100.26315789473684,0.4495,0.0,0.0,0.11399999999999999,0.687,0.19
23152,180000,2,2,2,33,-1,-1,-1,-1,0,0,3316,3385,6186,6695,7173,5094,3446,6186,6695,4000,955,2401,0,101.80206794682422,100.0,100.0,55.764673079604066,18.747546132705143,1.8422222222222222,1.8805555555555555,3.4366666666666665,3.7194444444444446,3.9849999999999994,2.83
23153,240000,2,1,2,34,-2,-2,-1,-1,-1,-1,-25,-25,2062,-1,311,2005,0,2087,0,312,2015,224,0,,101.21241513094084,,100.32154340836013,100.49875311720697,0.0,0.0,0.8591666666666666,0.0,0.12958333333333333,0.8354166666666666
23154,180000,2,2,2,35,0,0,0,0,0,0,174068,160979,165896,145300,152877,156074,10000,10092,10000,10000,10000,5000,0,6.211990383838885,6.083329314751411,6.882312456985547,6.541206329271245,6.40721708932942,96.70444444444445,89.43277777777779,92.16444444444446,80.72222222222221,84.93166666666667,86.70777777777778
23156,50000,2,2,2,35,1,2,2,2,0,0,18544,17954,21678,21032,21465,24103,0,4351,0,784,3000,0,0,0.0,20.07103976381585,0.0,3.652457488935476,12.446583412853172,37.088,35.908,43.356,42.064,42.93,48.205999999999996
23157,30000,2,3,2,38,2,0,0,2,0,0,24524,25546,28820,28538,28208,29326,1426,3700,718,1500,1500,3000,1,5.582087215219604,12.838306731436502,2.5159436540752678,5.3176403857061825,5.114915092409466,81.74666666666667,85.15333333333334,96.06666666666666,95.12666666666667,94.02666666666667,97.75333333333333
23158,180000,2,2,1,40,0,-1,-1,-1,-1,-1,144481,1620,334,9379,1100,43505,1620,337,9379,1100,43505,0,0,100.0,100.89820359281435,100.0,100.0,100.0,80.26722222222222,0.8999999999999999,0.18555555555555556,5.210555555555556,0.6111111111111112,24.169444444444444
23159,50000,2,1,1,38,2,3,2,0,0,0,64760,60747,54902,54280,18595,18838,2000,0,1200,15000,2000,1000,0,3.2923436548306912,0.0,2.210759027266028,80.66684592632429,10.616838305552607,129.51999999999998,121.49399999999999,109.80399999999999,108.55999999999999,37.19,37.676
23160,230000,2,3,1,47,0,0,0,0,0,0,182787,173108,163937,90980,91180,90260,7000,5665,4154,3300,3418,3600,0,4.043718372345588,3.4555957471467695,4.565838645856232,3.619214740074578,3.786838023487702,79.47260869565217,75.26434782608695,71.27695652173914,39.55652173913043,39.643478260869564,39.243478260869566
23161,60000,2,2,1,31,0,0,0,0,0,0,49581,35465,29732,29411,28859,28309,1500,1600,1394,1000,1000,1500,0,4.229522064006767,5.381407237992735,4.739723232804053,3.4651235316539033,3.532445512027977,82.635,59.10833333333333,49.553333333333335,49.01833333333334,48.09833333333333,47.181666666666665
23162,50000,2,3,2,32,0,0,0,0,0,0,48237,49097,43763,37657,38530,39409,1755,1614,1627,1500,1500,1822,0,3.5745564902132516,3.6880469803258458,4.320577847412168,3.8930703348040487,3.806237153949606,96.474,98.194,87.52600000000001,75.31400000000001,77.06,78.818
23163,280000,2,1,1,32,0,0,0,0,0,0,137630,116209,117118,116689,117757,118432,6000,6000,5000,5000,4012,4779,0,5.163111290863875,5.123038303249714,4.2848940345705255,4.246032083018419,3.3875979465009456,49.15357142857143,41.503214285714286,41.82785714285714,41.67464285714286,42.05607142857143,42.29714285714286
23164,170000,2,2,1,45,-1,-1,0,0,0,0,12847,9807,8101,6208,10460,11143,9807,5000,3749,6711,4432,0,0,100.0,61.72077521293667,60.38981958762887,64.15869980879542,39.77384905321726,7.557058823529411,5.7688235294117645,4.765294117647058,3.651764705882353,6.152941176470588,6.554705882352942
23165,110000,2,2,1,36,-1,-1,-1,-1,-1,-1,2002,1056,4680,880,880,880,1056,4756,880,880,880,880,1,100.0,101.62393162393161,100.0,100.0,100.0,1.82,0.96,4.254545454545455,0.8,0.8,0.8
23166,70000,2,3,1,35,2,-1,0,0,0,0,1183,41263,40206,42184,43182,42674,41263,2500,2468,1466,1328,1501,1,100.0,6.217977416306024,5.8505594538213535,3.394933073966004,3.1119651309931107,1.69,58.94714285714285,57.43714285714285,60.26285714285714,61.68857142857143,60.96285714285714
23167,90000,2,3,1,47,2,2,2,0,0,0,92454,94156,91710,79884,49810,51012,4100,0,3424,1790,2012,1814,1,4.3544755512128805,0.0,4.286215011767062,3.593655892391086,3.9441699992158705,102.72666666666667,104.61777777777779,101.89999999999999,88.75999999999999,55.34444444444444,56.68
23168,260000,2,1,1,36,0,0,-1,-1,0,0,10942,7045,246,7156,7164,3677,3000,246,7178,5164,1209,1209,0,42.583392476933994,100.0,100.30743432084964,72.0826353992183,32.88006527060104,4.208461538461538,2.7096153846153848,0.09461538461538462,2.7523076923076926,2.7553846153846155,1.4142307692307692
23169,60000,2,2,1,33,0,0,0,0,0,0,57810,56189,58283,59385,57792,59010,2100,3000,2800,2000,2000,2200,0,3.7373863211660647,5.147298526156855,4.7149953692009765,3.460686600221484,3.3892560582952043,96.35000000000001,93.64833333333334,97.13833333333334,98.97500000000001,96.32,98.35000000000001
23170,320000,2,2,1,37,2,2,2,2,2,2,289260,297888,304025,308421,315291,310339,14500,12001,10500,13000,1,120021,0,4.867601246105919,3.947372748951566,3.40443744103028,4.123175098559743,0.0003222282729531254,90.39375,93.08999999999999,95.0078125,96.3815625,98.5284375,96.9809375
23171,160000,2,2,2,39,-1,-1,-1,-1,-1,-1,2828,1473,8404,8875,8509,4630,1473,8404,8875,8509,4630,2038,0,100.0,100.0,100.0,100.0,100.0,1.7675,0.9206249999999999,5.2525,5.546875,5.318125,2.8937500000000003
23172,230000,2,1,2,33,-1,-1,-1,-1,0,0,-3,4532,0,6264,6392,2538,4535,0,6264,128,0,407,0,100.06619593998234,,100.0,2.002503128911139,0.0,0.0,1.9704347826086956,0.0,2.723478260869565,2.7791304347826085,1.1034782608695652
23173,50000,2,2,2,48,-1,0,-1,-1,-1,-1,1309,2158,1787,860,896,1087,1000,1787,860,900,1087,3123,0,46.33920296570899,100.0,100.0,100.44642857142858,100.0,2.618,4.316,3.5740000000000003,1.72,1.7919999999999998,2.174
23174,180000,2,2,2,36,-1,-1,-1,-1,0,-1,25359,28432,1535,14470,14270,4529,28703,1535,15000,0,5793,36702,0,100.9531513787282,100.0,103.66275051831376,0.0,127.9090306911018,14.088333333333333,15.795555555555554,0.8527777777777779,8.038888888888888,7.927777777777778,2.516111111111111
23175,390000,2,2,2,45,0,0,0,0,0,0,60082,58694,61735,63337,59693,62776,5000,5000,5000,4000,4000,4000,0,8.518758305789348,8.099133392726978,7.8942798048534035,6.700953210594207,6.371861858034918,15.405641025641026,15.049743589743589,15.829487179487177,16.24025641025641,15.305897435897437,16.096410256410255
23176,290000,2,2,2,41,0,0,0,0,0,0,286391,140960,112394,113459,123967,131735,10000,5620,10000,20000,10000,10000,0,7.094211123723042,5.000266918162891,8.813756511162623,16.133325804447956,7.590997077466125,98.75551724137931,48.60689655172414,38.756551724137935,39.12379310344827,42.747241379310346,45.425862068965515
23177,290000,2,2,1,35,0,0,-1,-1,-1,0,32485,21080,430,430,12715,16895,10000,430,430,12715,5000,15000,0,47.43833017077799,100.0,100.0,100.0,29.594554601953238,11.201724137931034,7.26896551724138,0.1482758620689655,0.1482758620689655,4.38448275862069,5.825862068965517
23178,30000,2,3,1,46,0,0,0,0,0,0,29003,28544,27177,28630,25087,25342,1500,2000,2390,1000,1000,2000,0,5.255044843049327,7.359163998969717,8.347886831994412,3.9861282736078447,3.9460184673664274,96.67666666666666,95.14666666666668,90.59,95.43333333333334,83.62333333333333,84.47333333333333
23179,100000,2,1,1,38,-2,-2,-2,-1,-1,2,0,0,0,53,4009,316,0,0,53,4328,0,10401,0,,,100.0,107.95709653280119,0.0,0.0,0.0,0.0,0.053,4.009,0.316
23181,200000,2,1,2,35,-2,-2,-2,-2,-2,-2,441,0,3514,4042,8606,1870,0,3514,4042,8606,1870,10332,0,,100.0,100.0,100.0,100.0,0.2205,0.0,1.757,2.021,4.303,0.935
23182,180000,2,3,2,32,0,0,0,0,0,0,4480,7354,6930,6090,2435,2074,3000,3000,2018,1200,1500,3000,0,40.79412564590699,43.290043290043286,33.13628899835797,49.28131416837782,72.32401157184185,2.488888888888889,4.085555555555556,3.85,3.3833333333333333,1.3527777777777779,1.1522222222222223
23183,250000,2,2,1,45,-1,0,0,0,-1,-1,3233,13244,12462,8977,1503,96834,12716,12158,8777,1503,96834,2204,0,96.01328903654485,97.56058417589472,97.77208421521667,100.0,100.0,1.2932000000000001,5.2976,4.9848,3.5908,0.6012,38.7336
23184,80000,2,2,1,39,0,0,0,0,0,0,41753,42956,43850,38112,38876,39697,2200,2000,2000,1700,1600,1700,0,5.121519694571189,4.561003420752566,5.247691015952981,4.372877868093425,4.030531274403607,52.19125,53.69500000000001,54.8125,47.64,48.595,49.62125
23185,140000,2,2,1,37,0,0,0,0,0,0,137545,136820,128445,125049,119402,123055,6206,6100,6330,4400,8700,0,0,4.535886566291477,4.7491144069446065,5.062015689849579,3.685030401500813,7.070009345414652,98.24642857142857,97.72857142857143,91.74642857142857,89.32071428571429,85.28714285714287,87.89642857142857
23186,260000,2,2,1,40,0,0,-1,-1,0,-1,35211,43944,46957,45114,26114,46750,40000,48058,46000,26000,48000,33000,0,91.02494083378846,102.34469834103541,101.96391364099836,99.56345255418549,102.67379679144386,13.542692307692308,16.90153846153846,18.060384615384613,17.351538461538464,10.043846153846154,17.98076923076923
23187,360000,2,1,2,39,-1,-1,-2,-2,-1,-1,1070,0,0,0,906,0,0,0,0,906,0,4341,1,,,,100.0,,0.2972222222222222,0.0,0.0,0.0,0.25166666666666665,0.0
23188,250000,2,2,1,45,-2,-2,-2,-2,-2,-2,2218,4912,412,6264,5880,0,4940,416,6303,5880,0,230,0,100.5700325732899,100.97087378640776,100.62260536398469,100.0,,0.8872,1.9647999999999999,0.1648,2.5056,2.352,0.0
23189,320000,2,1,1,36,-1,-1,2,2,-2,-2,7225,9336,945,-37,-37,-37,9386,13,0,0,0,7445,0,100.53556126820908,1.3756613756613756,,,,2.2578125,2.9175,0.2953125,0.0,0.0,0.0
23190,100000,2,2,1,42,0,0,0,0,0,0,63984,65917,67673,66292,67793,67182,3000,4000,3000,2500,3000,2500,0,4.551177996571446,5.910776823844074,4.525432933083931,3.6876963698316936,4.46548182548897,63.983999999999995,65.917,67.673,66.292,67.793,67.182
23191,340000,2,1,1,36,0,0,0,0,0,0,183898,185268,326074,276519,251815,218706,60075,160444,10143,7190,6283,5208,0,32.42599909320552,49.204781736661005,3.6681023727121826,2.855270734467764,2.872806415919088,54.08764705882353,54.49058823529411,95.90411764705883,81.32911764705882,74.06323529411765,64.32529411764706
23192,230000,2,2,2,41,-2,-2,-2,-2,-2,-2,24477,23722,4791,3516,7475,5352,23722,4791,3516,7475,5352,2120,0,100.0,100.0,100.0,100.0,100.0,10.642173913043479,10.31391304347826,2.0830434782608696,1.528695652173913,3.25,2.3269565217391306
23193,150000,2,3,1,43,0,0,0,0,0,0,18308,19973,21000,22013,22449,22922,1973,1353,1366,802,833,837,1,9.87833575326691,6.442857142857143,6.205424067596421,3.5725422067798123,3.634063345257831,12.205333333333334,13.315333333333335,14.000000000000002,14.675333333333334,14.966,15.281333333333333
23194,60000,2,3,1,48,0,0,0,0,0,0,49890,51060,52236,54362,55458,56767,2000,2000,3000,2000,2200,2500,0,3.916960438699569,3.828777088597902,5.51856075935396,3.606332720256771,3.8754910423309314,83.15,85.1,87.06,90.60333333333334,92.43,94.61166666666668
23195,500000,2,3,2,48,-2,-2,-2,-2,-2,-2,83948,25321,14364,123903,71463,54924,25325,14364,124081,71541,54924,47148,0,100.01579716440898,100.0,100.14366076689024,100.10914739095756,100.0,16.7896,5.0642,2.8728,24.7806,14.2926,10.9848
23196,10000,2,2,2,48,1,2,-1,0,0,0,3133,1473,9196,8518,8690,7472,0,9196,1106,278,258,268,0,0.0,100.0,12.984268607654379,3.199079401611047,3.45289079229122,31.330000000000002,14.729999999999999,91.96,85.18,86.9,74.72
23197,140000,2,3,1,39,0,0,0,0,0,0,73166,66565,76412,70091,63279,56854,3112,20000,3043,2359,2187,1706,0,4.675129572598212,26.173899387530753,4.341498908561727,3.7279350179364403,3.8466950434446123,52.26142857142857,47.54642857142857,54.58,50.065000000000005,45.199285714285715,40.61
23198,90000,2,2,2,33,0,0,0,0,0,0,89129,89543,84447,78238,68234,69684,3308,3014,3203,3000,3000,3000,0,3.694314463442145,3.5691025140028656,4.093918556200312,4.396635108596887,4.305148958153953,99.03222222222222,99.49222222222222,93.83,86.93111111111111,75.81555555555556,77.42666666666666
23199,390000,2,2,2,39,0,0,0,0,0,0,53386,52746,55535,57154,58774,62372,2000,5000,3000,3000,5000,3000,0,3.7917567208887877,9.003331232556047,5.2489764495923295,5.104297818763399,8.016417623292503,13.68871794871795,13.524615384615386,14.23974358974359,14.654871794871797,15.07025641025641,15.992820512820513
23200,150000,2,1,1,38,-1,-1,-2,-2,-2,-2,9474,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,6.315999999999999,0.0,0.0,0.0,0.0,0.0
23201,170000,2,2,2,48,0,0,0,0,0,0,24953,24334,25558,24580,24855,26123,2000,2000,1400,1000,2000,2000,0,8.218952905399853,7.825338445887785,5.695687550854353,4.023335345001006,7.65608850438311,14.678235294117648,14.314117647058824,15.034117647058823,14.458823529411765,14.620588235294118,15.366470588235295
23202,400000,2,2,1,34,-1,-1,-1,-1,0,0,41305,206028,21153,15631,14417,12228,206032,21153,15948,10000,10000,22934,0,100.00194148368182,100.0,102.0280212398439,69.3625580911424,81.77952240758914,10.32625,51.507000000000005,5.28825,3.90775,3.60425,3.057
23203,180000,2,2,1,38,0,0,0,0,0,0,151031,152510,151651,159019,123022,126075,7011,5657,10372,5000,5000,5000,0,4.5970756015998955,3.7302754350449385,6.5224910230852915,4.06431369998862,3.9658933174697606,83.90611111111112,84.72777777777777,84.25055555555555,88.34388888888888,68.34555555555556,70.04166666666667
23204,440000,2,2,1,44,0,0,0,-2,-2,-2,70548,42651,0,27549,77349,10456,20000,0,27549,50000,18956,9307,0,46.89221823638367,,100.0,64.64207682064409,181.2930374904361,16.033636363636365,9.69340909090909,0.0,6.261136363636363,17.57931818181818,2.3763636363636365
23205,340000,2,1,2,36,-1,-1,-1,-1,-1,0,3474,1974,2774,43824,11308,3540,1974,2774,43831,11308,0,824,0,100.0,100.0,100.01597298284047,100.0,0.0,1.021764705882353,0.5805882352941176,0.8158823529411765,12.889411764705883,3.3258823529411763,1.0411764705882354
23206,170000,2,2,1,45,1,2,2,0,0,0,110970,117076,113778,117989,118803,121434,9460,0,6100,4210,4500,4500,1,8.08022139464963,0.0,5.169973472103331,3.543681556863042,3.705716685606996,65.2764705882353,68.86823529411765,66.92823529411764,69.40529411764706,69.88411764705882,71.43176470588234
23207,280000,2,1,2,46,-1,-1,-1,-1,-1,-1,2475,1236,2726,10898,1050,812,1236,2726,10916,1056,812,9109,0,100.0,100.0,100.16516792071938,100.57142857142858,100.0,0.8839285714285714,0.44142857142857145,0.9735714285714285,3.8921428571428573,0.375,0.29
23208,320000,2,4,1,46,-2,-2,-2,-2,-2,-2,17849,5149,16615,2914,696,740,5149,16654,2914,696,740,6498,0,100.0,100.23472765573278,100.0,100.0,100.0,5.577812499999999,1.6090625,5.1921875,0.910625,0.21749999999999997,0.23124999999999998
23209,190000,2,4,1,40,0,0,0,0,0,0,58783,59881,136994,118268,110476,111802,3100,80000,5000,4000,4100,5000,0,5.176934252934988,58.396718104442535,4.227686271857138,3.6206958977515478,3.667197366773403,30.938421052631583,31.516315789473687,72.1021052631579,62.246315789473684,58.14526315789473,58.84315789473684
23210,210000,2,2,1,42,-1,-1,-1,-2,-1,-1,1708,2928,-2,-2,918,-164,2928,0,0,920,0,0,0,100.0,,,100.21786492374727,,0.8133333333333332,1.3942857142857141,0.0,0.0,0.4371428571428571,0.0
23211,110000,2,2,1,43,1,2,2,2,2,2,100987,101941,98364,103189,99578,104412,4600,0,8500,0,7700,3900,0,4.51241404341727,0.0,8.237312116601576,0.0,7.374631268436578,91.80636363636364,92.67363636363638,89.42181818181818,93.80818181818181,90.52545454545454,94.92
23212,90000,2,2,2,34,0,0,0,0,0,0,30026,29239,14027,13559,14331,14948,2000,1518,1500,1000,1000,1000,0,6.840179212695372,10.821986169530192,11.06276274061509,6.977880120019537,6.689858175006689,33.36222222222222,32.48777777777778,15.585555555555555,15.065555555555555,15.923333333333334,16.608888888888888
23213,500000,2,1,1,44,-1,-1,-1,-1,-1,-1,29178,26963,33166,48858,66050,43769,26963,33169,48858,66050,43769,37509,0,100.0,100.00904540794791,100.0,100.0,100.0,5.8355999999999995,5.3926,6.6332,9.7716,13.209999999999999,8.7538
23214,50000,2,2,2,36,0,0,0,0,0,0,29647,30845,32821,34855,11776,12088,2000,2800,3732,750,500,1000,1,6.48403306856865,8.531123366137534,10.707215607516856,6.368885869565218,4.1363335539377895,59.294000000000004,61.69,65.642,69.71000000000001,23.552,24.176000000000002
23215,210000,2,1,2,39,-1,-1,-1,-1,0,-1,5119,20927,3702,3673,1883,384,20965,3702,3673,0,384,0,0,100.1815836001338,100.0,100.0,0.0,100.0,2.4376190476190476,9.965238095238096,1.7628571428571427,1.7490476190476192,0.8966666666666666,0.18285714285714286
23216,80000,2,2,1,37,2,2,2,2,2,-2,1662,3347,4140,3920,0,0,2427,1000,0,0,0,0,1,72.51269793845235,24.154589371980677,0.0,,,2.0774999999999997,4.18375,5.175,4.9,0.0,0.0
23217,320000,2,2,1,42,-1,-1,-1,-1,-1,-1,2862,18729,23405,16662,38459,2836,18729,23421,16683,38459,2836,1286,0,100.0,100.06836146122625,100.12603528988117,100.0,100.0,0.894375,5.8528125,7.3140625,5.206875,12.0184375,0.8862500000000001
23218,50000,2,3,1,45,0,0,0,0,0,0,48169,48163,49302,16522,15175,16371,2400,2500,1318,700,1600,600,0,4.983078296617736,5.070788203318323,7.977242464592664,4.612850082372323,9.773379756887177,96.33800000000001,96.326,98.604,33.044000000000004,30.349999999999998,32.742
23219,270000,2,2,2,34,-2,-2,-2,-2,-2,-2,128620,2222,9076,5424,9577,8130,2222,9076,5424,9577,8130,20177,0,100.0,100.0,100.0,100.0,100.0,47.63703703703704,0.822962962962963,3.3614814814814813,2.008888888888889,3.5470370370370365,3.011111111111111
23220,30000,2,3,2,39,0,0,0,0,0,0,28467,22308,48376,26013,27089,28161,2000,3000,3000,1500,1500,2280,0,8.965393580778196,6.201422192822887,11.532695190866106,5.537302964302854,5.326515393629488,94.89,74.36,161.25333333333333,86.71,90.29666666666667,93.87
23221,150000,2,3,2,35,-1,2,-1,2,-1,-1,1877,709,2264,1143,163,2036,0,2264,0,163,2036,0,0,0.0,100.0,0.0,100.0,100.0,1.2513333333333332,0.4726666666666666,1.5093333333333334,0.762,0.10866666666666668,1.3573333333333333
23222,140000,2,2,1,41,0,0,0,0,0,0,56379,51993,52678,53753,54821,56145,1855,1913,1952,1963,2208,2084,0,3.567787971457696,3.6314970196286875,3.631425222778264,3.5807446051695515,3.9326743254074272,40.270714285714284,37.13785714285714,37.62714285714286,38.395,39.15785714285715,40.10357142857143
23223,120000,2,3,1,42,-1,-1,-1,-1,-1,-1,2386,780,2158,6968,2552,626,1000,2826,7026,2620,1000,26187,0,128.2051282051282,130.9545875810936,100.83237657864524,102.66457680250784,159.7444089456869,1.9883333333333333,0.65,1.7983333333333333,5.806666666666667,2.1266666666666665,0.5216666666666666
23224,300000,2,1,1,31,0,0,0,0,0,0,147277,149893,152529,152882,113347,114554,7000,7000,6000,4084,4056,4300,0,4.669997931858059,4.589291216752224,3.9245954396200986,3.6030949209065968,3.5406882343698167,49.09233333333333,49.964333333333336,50.843,50.96066666666667,37.782333333333334,38.184666666666665
23225,480000,2,1,1,43,0,0,0,0,0,0,276681,282328,288120,294000,300000,3493,5647,5792,5880,6000,3493,21308,0,2.000155847099827,2.010273497153964,2.0,2.0,100.0,57.641875,58.81833333333333,60.02499999999999,61.25000000000001,62.5,0.7277083333333333
23226,460000,2,1,1,37,1,2,0,0,0,0,268775,262956,268463,273066,278594,284423,0,9737,9060,9200,9480,9627,1,0.0,3.6269430051813467,3.3178791940410015,3.302296531870751,3.333063781761672,58.42934782608695,57.16434782608696,58.36152173913044,59.36217391304348,60.56391304347826,61.831086956521744
23227,280000,2,2,1,39,0,0,0,0,0,0,269472,253792,276979,238527,239280,238926,8229,150062,50000,4786,4779,4876,0,3.242418988778212,54.17811458630438,20.961987531809818,2.0001671681711803,2.0002008990231284,96.24000000000001,90.64,98.92107142857142,85.18821428571428,85.45714285714286,85.33071428571428
23228,50000,2,3,1,31,0,0,0,0,0,-2,44115,44619,38604,33570,0,0,1652,1906,1000,0,0,0,0,3.702458593872566,4.937312195627396,2.978850163836759,,,88.23,89.238,77.208,67.14,0.0,0.0
23229,350000,2,1,2,32,-2,-2,-2,-2,-2,-2,384,717,409,0,944,534,717,409,0,944,534,2281,0,100.0,100.0,,100.0,100.0,0.10971428571428571,0.20485714285714288,0.11685714285714285,0.0,0.26971428571428574,0.15257142857142855
23230,300000,2,2,2,32,0,0,0,0,0,0,114690,117682,120777,123835,127830,130931,4682,4777,4835,5830,4931,5079,0,3.978518380041128,3.955223262707303,3.904388904590786,4.560744739106626,3.7661058114579435,38.23,39.227333333333334,40.259,41.278333333333336,42.61,43.64366666666666
23231,380000,2,1,2,33,-2,-2,-2,-2,-2,-2,11924,16615,3273,9833,6580,6080,16615,3273,9833,6580,6080,4697,0,100.0,100.0,100.0,100.0,100.0,3.1378947368421053,4.372368421052632,0.8613157894736841,2.5876315789473683,1.731578947368421,1.6
23232,190000,2,1,2,33,-2,-2,-2,-2,-2,-2,211,4031,6036,4238,2907,3122,4031,6045,4247,2907,3122,12419,0,100.0,100.14910536779324,100.21236432279377,100.0,100.0,0.11105263157894738,2.121578947368421,3.176842105263158,2.230526315789474,1.53,1.6431578947368422
23234,390000,2,2,1,35,2,2,2,0,0,0,62474,62878,59601,60422,59094,59862,2757,0,2734,2254,2178,2174,0,4.384681446610897,0.0,4.5248419449869255,3.814262023217247,3.6383682469680267,16.018974358974358,16.1225641025641,15.282307692307691,15.492820512820513,15.152307692307692,15.34923076923077
23235,220000,2,4,1,35,-2,-2,-2,-2,-2,-2,0,319,10567,319,319,319,319,10567,319,319,319,2420,0,100.0,100.0,100.0,100.0,100.0,0.0,0.145,4.803181818181819,0.145,0.145,0.145
23236,120000,2,2,1,41,0,0,0,0,0,0,118131,116607,108720,92649,89533,89204,4211,3710,3184,3200,3200,3133,1,3.6112754808887972,3.4124356144223698,3.436626407192738,3.574101169401226,3.587283081476167,98.4425,97.1725,90.60000000000001,77.2075,74.61083333333333,74.33666666666666
23238,210000,2,1,2,42,-1,-1,-1,-1,-1,-2,4131,24255,7838,7139,-320,-320,24255,7862,7146,0,0,32000,0,100.0,100.3062005613677,100.09805294859224,,,1.9671428571428573,11.55,3.7323809523809524,3.399523809523809,0.0,0.0
23239,50000,2,2,1,37,0,0,0,0,0,0,50664,49163,49811,49978,20062,20259,3000,2500,2000,1102,2000,2900,0,6.102149990846775,5.018971713075425,4.001760774740886,5.4929717874588775,9.872155585172022,101.328,98.32600000000001,99.622,99.956,40.123999999999995,40.518
23240,330000,2,1,2,44,2,0,0,2,0,0,238795,243621,259517,253863,257535,262753,10300,21400,0,9400,9542,9766,1,4.227878549057758,8.246087924875827,0.0,3.64998932183975,3.631547498981934,72.36212121212121,73.82454545454546,78.64151515151515,76.92818181818181,78.0409090909091,79.62212121212121
23241,110000,2,3,1,42,0,0,0,0,0,0,110191,110736,63652,62738,50687,49850,3200,2450,2027,1710,1800,1700,0,2.889755815633579,3.849054232388613,3.2308967451942996,3.37364610255095,3.6108324974924777,100.17363636363636,100.66909090909091,57.86545454545454,57.03454545454546,46.07909090909091,45.31818181818182
23242,20000,2,1,2,37,-2,-2,-2,-1,-1,-2,0,0,0,1004,0,0,0,0,1004,0,0,0,0,,,100.0,,,0.0,0.0,0.0,5.0200000000000005,0.0,0.0
23243,150000,2,2,1,40,0,-1,-1,-1,0,0,6369,5215,4090,51893,52033,51188,5215,4090,51893,2000,3000,2202,0,100.0,100.0,100.0,3.843714565756347,5.8607486129561615,4.2459999999999996,3.4766666666666666,2.726666666666667,34.595333333333336,34.68866666666667,34.12533333333334
